procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 218880 3443464 875308 4338160    0    0    22   162 3347 3803  2  1 98  0  0
 0  0 218880 3421172 875316 4331932    0    0    22   241 3671 4293  2  1 97  0  0
 0  0 218880 3451500 875316 4331568    0    0    22    30 3512 3989  1  1 98  0  0
 0  0 218880 3469500 875316 4340420    0    0    22   186 3222 4655  1  1 98  0  0
 0  0 218880 3463496 875316 4340316    0    0    24   218 3567 4868  1  1 98  0  0
 0  0 218880 3408452 875508 4344052    0    0    22   635 3446 4954  2  1 97  0  0
 0  0 218880 3437252 875508 4345308    0    0    22   246 2845 3811  1  1 98  0  0
 0  0 218880 3444700 875516 4334952    0    0    22    22 3686 4169  2  1 97  0  0
 0  0 218880 3415484 875524 4343872    0    0    22   358 2709 3775  2  1 98  0  0
 0  0 218880 3411760 875528 4348476    0    0    22    50 2943 3759  1  1 98  0  0
 0  0 218880 3410636 875528 4337904    0    0    22   246 3040 3989  1  1 98  0  0
 0  0 218880 3415528 875528 4334988    0    0    22   238 4268 5050  2  1 97  0  0
 0  0 218880 3413476 875528 4340700    0    0    22    37 2274 4148  1  1 98  0  0
 0  0 218880 3428660 875528 4331776    0    0    22   224 4161 4931  2  1 97  0  0
 0  0 218880 3426460 875532 4340280    0    0    22    22 3644 4496  1  1 98  0  0
 0  0 218880 3431472 875532 4341320    0    0    22   213 3333 4147  1  1 98  0  0
 0  0 218880 3421396 875532 4342804    0    0    22   198 3392 4322  2  1 97  0  0
 0  0 218880 3418140 875592 4336940    0    0    22   626 3146 4663  2  1 97  0  0
 0  0 218880 3405144 875592 4335524    0    0    22     1 3304 4171  2  1 97  0  0
 0  0 218880 3406516 875592 4335108    0    0    22   343 2038 3220  1  1 98  0  0
 0  0 218880 3412888 875592 4337972    0    0    22     1 3659 4427  2  1 97  0  0
 0  0 218880 3413416 875596 4335184    0    0    22   485 3492 3843  1  1 98  0  0
 0  0 218880 3418576 875596 4335624    0    0    22     1 3073 3556  1  1 98  0  0
 1  0 218880 3417700 875604 4340688    0    0    22   268 3657 4091  2  1 98  0  0
 2  0 218880 3421488 875604 4352024    0    0    22     1 3261 4533  2  1 97  0  0
 0  0 218880 3420296 875608 4351684    0    0    22   260 3155 3982  1  0 98  0  0
 0  0 218880 3422848 875608 4350904    0    0    22   188 2753 4185  1  1 98  0  0
 0  0 218880 3432852 875608 4331960    0    0    22    22 3219 3756  2  1 98  0  0
 0  0 218880 3408416 875608 4335608    0    0    22   271 3550 4026  2  1 97  0  0
 1  0 218880 3400508 875712 4335204    0    0    22   857 3231 4711  2  1 97  0  0
 0  0 218880 3397008 875712 4335248    0    0    22    51 3185 3794  2  1 98  0  0
 0  0 218880 3391488 875712 4340852    0    0    22    20 2982 4144  2  1 97  0  0
 0  0 218880 3374092 875716 4342384    0    0    22   396 3239 4370  2  1 97  0  0
 0  0 218880 3362032 875716 4350964    0    0    22   236 2994 3647  1  1 98  0  0
 2  0 218880 3373412 875720 4351908    0    0    22    42 3649 4791  2  1 97  0  0
 0  0 218880 3386280 875724 4353284    0    0    22   262 2899 4170  2  1 97  0  0
 0  0 218880 3365660 875728 4351532    0    0    22    53 3461 3949  1  1 98  0  0
 0  0 218880 3383452 875740 4345760    0    0    22   436 3623 4332  2  1 97  0  0
 0  0 218880 3385860 875756 4349236    0    0    22   230 3062 4081  2  1 98  0  0
 1  0 218880 3374564 875760 4348108    0    0    22    20 3184 4116  1  1 98  0  0
 0  0 218880 3379520 875760 4336888    0    0    22   206 2723 3472  2  1 98  0  0
 0  0 218880 3353112 875860 4352284    0    0    22   810 3730 5061  2  1 97  0  0
 0  0 218880 3383704 875860 4339688    0    0    22     2 3965 4695  2  1 97  0  0
 1  0 218880 3388120 875868 4342276    0    0    22    75 3413 4195  2  1 97  0  0
 0  0 218880 3380404 875872 4341088    0    0    22   348 3468 4319  2  1 97  0  0
 0  0 218880 3402356 875872 4339324    0    0    25   188 3494 3911  1  1 98  0  0
 2  0 218880 3393044 875880 4336004    0    0    23   224 4527 6312  2  1 97  0  0
 0  0 218880 3396656 875892 4333868    0    0    23    71 4382 5461  2  1 97  0  0
 0  0 218880 3404916 875892 4333612    0    0    22   377 4028 5772  1  1 98  0  0
 0  0 218880 3394532 875892 4335996    0    0    38    35 3631 5428  1  1 98  0  0
 0  0 218880 3381200 875900 4345572    0    0    22   345 3881 4916  2  1 97  0  0
 0  0 218880 3389512 875912 4336156    0    0    23   153 3385 3987  2  1 98  0  0
 0  0 218880 3391532 875912 4333548    0    0    22   206 3310 3691  1  1 98  0  0
 0  0 218880 3365004 876092 4355356    0    0    23   830 4070 5791  2  1 96  1  0
 0  0 218880 3370948 876096 4341772    0    0    22    24 2840 3940  2  1 97  0  0
 0  0 218880 3365244 876096 4341252    0    0    22   346 2976 4364  1  1 98  0  0
 0  0 218880 3393124 876096 4332808    0    0    23    25 3377 3826  1  1 98  0  0
 1  0 218880 3391364 876096 4332480    0    0    22   197 3116 3498  1  1 98  0  0
 1  0 218880 3384432 876100 4332504    0    0    23   194 3967 4794  2  1 97  0  0
 0  0 218880 3390592 876104 4336296    0    0    23   242 2805 3729  1  1 98  0  0
 0  0 218880 3374556 876104 4339672    0    0    23   194 3737 4491  2  1 97  0  0
 1  0 218880 3372076 876108 4338160    0    0    23    53 3360 4790  2  1 97  0  0
 1  0 218880 3374428 876108 4344292    0    0    23   283 2908 3697  1  0 98  0  0
 0  0 218880 3382072 876116 4332452    0    0    23   219 3247 4019  1  1 98  0  0
 0  0 218880 3377060 876116 4332408    0    0    23   231 3877 3903  1  1 98  0  0
 0  0 218880 3366412 876412 4336248    0    0    23   818 3590 5277  2  1 97  0  0
 0  0 218880 3380080 876420 4338512    0    0    22    23 3185 3946  2  1 98  0  0
 0  0 218880 3382436 876432 4332904    0    0    22   401 3620 3849  1  1 98  0  0
 0  0 218880 3379748 876436 4336544    0    0    23    23 3420 4339  2  1 97  0  0
 0  0 218880 3385240 876444 4341424    0    0    22   229 3404 4524  2  1 97  0  0
 0  0 218880 3389760 876448 4339584    0    0    22   182 4247 5466  2  1 97  0  0
 0  0 218880 3351616 876452 4341972    0    0    25   293 3734 4497  2  1 97  0  0
 1  0 218880 3385176 876452 4334092    0    0    22   175 3610 3921  1  1 98  0  0
 0  0 218880 3391344 876452 4332768    0    0    22   149 3139 4017  1  1 98  0  0
 0  0 218880 3381144 876452 4338096    0    0    22   166 3554 5093  2  1 96  0  0
 0  0 218880 3376636 876456 4344856    0    0    22    50 3831 4628  2  1 97  0  0
 1  2 218880 3420760 876460 4335696    0    0    22    28 3667 4254  2  1 97  0  0
 0  0 218880 3421400 876636 4337984    0    0    22   779 3589 5334  2  1 96  0  0
 0  0 218880 3418684 876636 4343612    0    0    23    12 3153 4108  2  1 97  0  0
 0  0 218880 3426200 876640 4333252    0    0    22   303 3336 4444  2  1 97  0  0
 0  0 218880 3415868 876640 4342000    0    0    29    22 3232 4359  1  1 98  0  0
 1  0 218880 3384512 876640 4349972    0    0    22   267 3794 5494  2  1 96  0  0
 1  0 218880 3386076 876644 4343620    0    0    23    16 3493 6479  3  1 96  0  0
 0  0 218880 3384864 876652 4345944    0    0    22   311 2096 4532  2  1 96  0  0
 0  0 218880 3384820 876656 4343800    0    0    23    18 3323 4766  2  1 97  0  0
 0  0 218880 3405328 876668 4332924    0    0    22   265 3725 4815  2  1 97  0  0
 0  0 218880 3408684 876668 4332964    0    0    23    24 4008 4570  1  1 98  0  0
 0  0 218880 3434684 876668 4335904    0    0    22   301 3187 4753  2  1 97  0  0
 0  0 218880 3418312 876704 4347708    0    0    30    30 3566 4225  2  1 97  0  0
 0  0 218880 3417080 876916 4333520    0    0    22   919 3737 5295  2  1 97  0  0
 0  0 218880 3415180 876920 4333128    0    0    23    29 2359 3103  1  1 98  0  0
 0  0 218880 3404552 876928 4341716    0    0    23   302 2614 3700  1  1 98  0  0
 0  0 218880 3359352 876936 4353192    0    0    24   342 4488 5871  2  1 97  0  0
 1  0 218880 3365812 876948 4348612    0    0    24   259 3421 4121  2  1 97  0  0
 0  0 218880 3345300 876952 4355696    0    0    24    42 3232 4473  2  1 97  0  0
 0  0 218880 3348036 876968 4355344    0    0    24   334 3297 5187  2  1 97  0  0
 0  0 218880 3345876 876976 4347144    0    0    24   226 3641 4591  2  1 97  0  0
 1  0 218880 3423432 876976 4336288    0    0    29   295 3495 4357  2  1 97  0  0
 0  0 218880 3447708 876980 4333916    0    0    24   229 2858 4283  2  1 97  0  0
 1  0 218880 3435624 876980 4344744    0    0    24   214 2708 3473  1  1 98  0  0
 0  0 218880 3440416 876980 4336560    0    0    23   196 2632 3472  2  1 98  0  0
 0  0 218880 3426136 877164 4345288    0    0    24   839 3786 5567  2  1 96  0  0
 0  0 218880 3413736 877168 4336120    0    0    23    25 2583 3635  2  1 97  0  0
 0  0 218880 3407548 877180 4339204    0    0    24   346 3061 4052  2  1 98  0  0
 3  0 218880 3418332 877184 4336220    0    0    23   184 3316 3632  2  1 98  0  0
 0  0 218880 3414304 877184 4336784    0    0    23   203 3220 3869  1  1 98  0  0
 0  0 218880 3413944 877188 4336708    0    0    23   233 4377 5828  2  1 97  0  0
 0  0 218880 3419544 877192 4344856    0    0    23   226 4924 6666  2  1 96  0  0
 1  0 218880 3436444 877204 4341580    0    0    24   218 4449 5885  2  1 97  0  0
 0  0 218880 3427416 877204 4339996    0    0    24   288 5006 6094  2  1 97  0  0
 0  0 218880 3444604 877208 4333604    0    0    23   166 3760 4106  2  1 98  0  0
 1  0 218880 3435896 877216 4342328    0    0    23   172 4119 5347  2  1 98  0  0
 1  0 218880 3427840 877216 4344184    0    0    24     1 3104 4000  2  1 98  0  0
 0  0 218880 3401840 877480 4342368    0    0    24   853 3279 5178  2  1 96  0  0
 1  0 218880 3410720 877480 4342164    0    0    24    36 3609 5436  2  1 97  0  0
 0  0 218880 3408604 877488 4346720    0    0    24   399 3826 4422  2  1 98  0  0
 0  0 218880 3413556 877496 4342424    0    0    24    21 3059 3979  2  1 98  0  0
 0  0 218880 3411020 877496 4342188    0    0    24   245 3034 4161  2  1 98  0  0
 0  0 218880 3409508 877500 4342188    0    0    24   202 2480 3198  1  1 98  0  0
 0  0 218880 3443140 877516 4337316    0    0    24   261 2738 4395  1  1 98  0  0
 0  0 218880 3437208 877516 4349288    0    0    24   198 3799 4318  2  1 98  0  0
 1  0 218880 3439612 877516 4344972    0    0    24   185 3304 3979  1  1 98  0  0
 0  0 218880 3435820 877520 4343880    0    0    24   387 2590 3626  1  1 98  0  0
 0  0 218880 3423440 877532 4345180    0    0    39    40 3403 3790  1  1 98  0  0
 0  0 218880 3424484 877536 4345960    0    0    23   445 3352 4159  2  1 97  0  0
 1  0 218880 3403236 877652 4344808    0    0    24   602 3729 5472  2  1 97  0  0
 0  0 218880 3399620 877652 4354676    0    0    23   202 2993 3895  1  1 98  0  0
 0  0 218880 3415516 877660 4339952    0    0   118    86 2987 3900  2  1 97  0  0
 0  0 218880 3365160 877664 4343820    0    0    23   341 3320 4187  2  1 97  0  0
 0  0 218880 3430656 877676 4343940    0    0    24   237 2977 4208  2  1 98  0  0
 1  0 218880 3433560 877680 4335924    0    0    25    28 2935 4065  2  1 97  0  0
 0  0 218880 3435024 877696 4334680    0    0    26   263 3548 4641  2  1 97  0  0
 2  0 218880 3433804 877696 4344084    0    0    24   174 2961 4769  2  1 97  0  0
 1  0 218880 3439392 877700 4334560    0    0    24    25 3138 4000  2  1 98  0  0
 0  0 218880 3416136 877708 4338456    0    0    23   265 3382 4245  2  1 97  0  0
 0  0 218880 3405584 877712 4343708    0    0    24   192 3358 3975  1  1 98  0  0
 0  0 218880 3400292 877716 4346728    0    0    23   189 2883 3465  1  1 98  0  0
 0  0 218880 3357616 877964 4342512    0    0    23   790 3901 5269  2  1 96  0  0
 0  0 218880 3403284 877964 4338036    0    0    23     1 3204 4014  2  1 97  0  0
 1  0 218880 3390552 877972 4349664    0    0    23   333 3683 4589  2  1 97  0  0
 1  0 218880 3402180 877976 4346112    0    0    23    94 2258 3334  1  1 98  0  0
 0  0 218880 3378916 877988 4338824    0    0    23   308 3141 3822  2  1 98  0  0
 0  0 218880 3402384 877992 4337836    0    0    23   226 2800 3581  1  1 98  0  0
 0  0 218880 3412008 878004 4334808    0    0    25   214 2599 3385  1  1 98  0  0
 0  0 218880 3411264 878012 4337776    0    0    24   370 2770 3465  2  1 98  0  0
 0  0 218880 3364668 878012 4349264    0    0    24     1 2591 3646  2  1 98  0  0
 2  0 218880 3404152 878016 4342356    0    0    24    21 2896 3861  2  1 98  0  0
 0  0 218880 3389808 878024 4354416    0    0    24   220 3377 4296  2  1 97  0  0
 0  0 218880 3402488 878032 4334700    0    0    25   182 1212 2560  1  0 98  0  0
 0  0 218880 3349004 878220 4350744    0    0    25   617 3496 6053  2  1 97  0  0
 0  0 218880 3382696 878224 4348192    0    0    24    25 3329 4048  2  1 98  0  0
 1  0 218880 3390660 878228 4336572    0    0    24   366 2738 3591  1  1 98  0  0
 0  0 218880 3366468 878232 4344964    0    0    25   323 3688 4994  2  1 97  0  0
 0  0 218880 3337244 878240 4344752    0    0    25    54 3363 3572  1  1 98  0  0
 1  0 218880 3351132 878240 4363528    0    0    24   209 3814 4869  2  1 97  0  0
 2  0 218880 3356400 878248 4345428    0    0    25   285 2483 3741  2  1 97  0  0
 1  0 218880 3343504 878252 4346408    0    0    25   226 3830 4946  2  1 97  0  0
 0  1 218880 3347288 878256 4343272    0    0    26   398 3781 4861  2  1 97  0  0
 0  0 218880 3382456 878256 4346104    0    0    25    18 3502 4597  2  1 97  0  0
 1  0 218880 3391116 878256 4342020    0    0    24   327 3130 3872  1  1 98  0  0
 0  0 218880 3388808 878256 4338420    0    0    25    25 2854 3546  1  1 98  0  0
 1  0 218880 3346932 878572 4352204    0    0    25   799 4148 6130  2  1 96  0  0
 2  0 218880 3380936 878576 4339272    0    0    24   269 3116 3876  1  1 98  0  0
 0  0 218880 3379504 878580 4342092    0    0    25    74 3719 4479  2  1 98  0  0
 0  0 218880 3372148 878584 4338404    0    0    24   220 2881 4291  2  1 98  0  0
 0  0 218880 3339988 878588 4347476    0    0    25   258 2941 4164  2  1 97  0  0
 2  0 218880 3360048 878588 4346612    0    0    25   318 4784 6611  2  1 97  0  0
 0  0 218880 3384864 878596 4335812    0    0    25    46 4287 6294  3  1 96  0  0
 0  0 218880 3383236 878596 4335520    0    0    24   214 2528 4800  1  1 98  0  0
 0  0 218880 3384008 878596 4335460    0    0    24   186 1979 3989  1  1 98  0  0
 0  0 218880 3378460 878596 4338632    0    0    24   203 2828 4148  1  1 98  0  0
 0  0 218880 3408780 878600 4335888    0    0    24   274 3607 3931  1  1 98  0  0
 0  0 218880 3408292 878600 4335488    0    0    24   226 3513 3783  1  1 98  0  0
 0  0 218880 3400044 878776 4335396    0    0    24   603 4265 4694  1  1 98  0  0
 0  0 218880 3384188 878776 4345236    0    0    24   302 3569 4222  1  1 98  0  0
 0  0 218880 3381672 878784 4339300    0    0    24    90 3465 4290  2  1 97  0  0
 1  0 218880 3370204 878792 4339656    0    0    24   257 3178 3831  1  1 98  0  0
 0  0 218880 3362644 878808 4344056    0    0    24    21 2959 4151  2  1 97  0  0
 0  0 218880 3356852 878808 4347596    0    0    24   213 3092 3822  2  1 98  0  0
 0  0 218880 3371916 878828 4343640    0    0    25   239 2618 3647  1  1 98  0  0
 0  0 218880 3369552 878828 4348472    0    0    24     1 2667 3753  2  1 98  0  0
 1  0 218880 3372776 878832 4341664    0    0    24   215 3458 4350  1  1 98  0  0
 0  0 218880 3402692 878836 4340300    0    0    26   214 3330 4720  1  1 98  0  0
 0  0 218880 3400728 878844 4335616    0    0    24    37 2153 3381  2  1 98  0  0
 0  0 218880 3628028 878848 4325764    0    0    24   437 3423 4198  2  1 97  0  0
 0  0 218880 3610484 879076 4325864    0    0    25   613 3476 4792  2  1 97  0  0
 2  0 218880 3610300 879080 4334872    0    0    24    19 3052 4505  2  1 98  0  0
 0  0 218880 3614920 879092 4329104    0    0    24   562 2657 4607  1  1 98  0  0
 0  0 218880 3607748 879096 4326432    0    0    25    22 4004 3582  1  1 98  0  0
 0  0 218880 3611024 879096 4325912    0    0    24    37 3969 3976  1  1 99  0  0
 0  0 218880 3609768 879100 4325908    0    0    24   248 3845 3472  1  1 98  0  0
 1  0 218880 3611228 879120 4335720    0    0    26   301 3780 4685  2  1 97  0  0
 1  0 218880 3638216 879124 4331828    0    0    26    45 3096 4285  2  1 98  0  0
 1  0 218880 3640564 879124 4325904    0    0    25   240 3730 4271  1  1 98  0  0
 0  0 218880 3634736 879128 4329664    0    0    26   218 3721 4679  1  1 98  0  0
 0  0 218880 3633004 879132 4325924    0    0    26   187 2177 2991  1  1 98  0  0
 0  0 218880 3640300 879136 4329172    0    0    26   196 3654 4120  2  1 98  0  0
 0  0 218880 3620732 879424 4325920    0    0    25   626 4263 4552  2  1 97  0  0
 0  0 218880 3613676 879424 4329068    0    0    25   314 3005 4651  1  1 98  0  0
 0  0 218880 3538580 879428 4325996    0    0    26    60 3043 3574  1  1 98  0  0
 0  0 218880 3599392 879428 4334756    0    0    25   303 4039 5174  2  1 97  0  0
 0  0 218880 3594416 879436 4339224    0    0    26   226 3024 4203  2  1 97  0  0
 0  0 218880 3605640 879436 4325868    0    0    25   167 2976 3538  2  1 98  0  0
 0  0 218880 3628124 879448 4329552    0    0    25   222 3029 3950  2  1 98  0  0
 0  0 218880 3630964 879456 4326172    0    0    25   186 1899 2961  1  1 98  0  0
 0  0 218880 3622840 879460 4334716    0    0    25   230 4045 5162  1  1 98  0  0
 0  0 218880 3629924 879460 4329540    0    0    25   169 3175 3861  2  1 98  0  0
 0  0 218880 3621448 879460 4329204    0    0    25   202 3866 4413  2  1 97  0  0
 0  0 218880 3632316 879460 4342360    0    0    28   278 3455 4415  2  1 97  0  0
 0  0 218880 3635676 879636 4344188    0    0    25   642 3942 5823  3  1 96  0  0
 1  0 218880 3640728 879652 4336372    0    0    25   346 4260 6047  2  1 97  0  0
 1  0 218880 3585040 879664 4332896    0    0    25   287 3641 4949  2  1 97  0  0
 1  0 218880 3538540 879672 4337292    0    0    25   272 4072 5038  2  1 98  0  0
 0  0 218880 3620648 879680 4336864    0    0    25   246 2720 4095  2  1 97  0  0
 0  0 218880 3577060 879684 4336396    0    0    26    31 2170 3220  2  1 98  0  0
 0  0 218880 3624864 879696 4336500    0    0    25   232 2990 4123  1  1 98  0  0
 0  0 218880 3608612 879712 4351072    0    0    25    75 4020 5661  2  1 96  0  0
 0  0 218880 3633584 879712 4342692    0    0    25   339 3250 4275  2  1 97  0  0
 1  0 218880 3626880 879712 4329960    0    0    26     1 3370 4144  2  1 98  0  0
