procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2361904 986080 7585096    0    0     2    90 2249 5617  4  1 95  0  0
 0  0      0 2375392 986080 7574056    0    0     0   138  918 2149  1  0 99  0  0
 0  0      0 2374628 986084 7574112    0    0     0    48  883 2270  1  0 99  0  0
 0  0      0 2362728 986088 7573916    0    0     0     3  878 2305  1  0 99  0  0
 0  0      0 2323216 986336 7582500    0    0     0   885 1546 4561  2  1 97  1  0
 0  0      0 2301452 986344 7597536    0    0     0   204 2196 6710  4  1 94  0  0
 0  0      0 2323428 986352 7577140    0    0     0   103  911 2177  1  0 99  0  0
 0  0      0 2331500 986356 7577996    0    0     0   106 1153 3197  2  1 98  0  0
 0  0      0 2370152 986364 7562780    0    0     0   172  964 2519  1  0 98  0  0
 2  0      0 2599832 986364 7522052    0    0    17   289 2904 8922  6  2 93  0  0
 1  0      0 2600160 986388 7485188    0    0     0   310 2143 5864  4  1 95  0  0
 1  0      0 2638960 986400 7461020    0    0     0   142 1399 4103  2  1 97  0  0
 1  0      0 2603176 986404 7462924    0    0     0    12 1669 4524  3  1 96  0  0
 1  0      0 2611796 986408 7460436    0    0     0   246 1745 5198  3  1 96  0  0
 0  0      0 2586480 986420 7499364    0    0     4    37 2379 4721  3  1 96  0  0
 0  0      0 2725580 986420 7437252    0    0     0   125  725 1695  1  0 99  0  0
 0  0      0 2719848 986616 7435580    0    0     0  5646 1212 3232  1  1 97  1  0
 0  0      0 2708404 986616 7435632    0    0     0    22  736 1649  1  0 99  0  0
 0  0      0 2720836 986624 7435932    0    0     0   101  703 1694  1  0 99  0  0
 0  0      0 2743404 986628 7435712    0    0     0     3  647 1525  0  0 99  0  0
 0  0      0 2745992 986632 7436176    0    0     0    12  662 1727  1  0 99  0  0
 1  0      0 2743516 986632 7443148    0    0     0   194  981 2086  1  0 99  0  0
 0  0      0 2719664 986656 7451080    0    0     0   125 1212 2197  1  0 99  0  0
 0  0      0 2752520 986668 7439552    0    0     0    49  668 1484  1  0 99  0  0
 0  0      0 2740240 986668 7439556    0    0     0   106 2546 3005  1  0 98  0  0
 0  0      0 2723872 986668 7477368    0    0     0    96 1571 2653  1  0 98  0  0
 0  0      0 2906332 986672 7284644    0    0   250   884 2500 3882  2  1 97  0  0
 1  0      0 3021084 986676 7189296    0    0     0   947 3623 4551  3  1 96  0  0
 0  0      0 3368444 987316 6960480    0    0   872  1660 3583 6252  3  1 95  0  0
 0  0      0 3298700 987324 7026544    0    0     0   106 3196 5681  3  1 96  0  0
 2  0      0 4218116 987372 6798144    0    0     4   347 4049 6810  4  2 94  0  0
 0  0      0 4487988 987372 6546264    0    0     0   153 4202 6355  3  1 95  0  0
 0  0      0 4497496 987488 6540268    0    0   100   366 2292 2931  1  1 98  0  0
 0  0      0 4538824 987488 6493780    0    0     2  2247 1592 2383  1  1 98  0  0
 0  0      0 4508472 987492 6527364    0    0     0    68 1498 2713  2  1 98  0  0
 0  0      0 4549636 987496 6484608    0    0    39    19 2635 5804  3  1 96  0  0
 0  0      0 4482108 987496 6541592    0    0     0    97 4097 7716  5  1 94  0  0
 0  0      0 4572756 987512 6468328    0    0     0   962 1393 2560  1  1 98  0  0
 0  0      0 4555596 987520 6484992    0    0    18    46  641 1589  1  0 99  0  0
 0  0      0 4967516 987552 6453956    0    0   250    92 1949 3550  1  0 99  0  0
 0  0      0 4966844 987796 6447716    0    0     0   946 1004 2322  2  0 98  0  0
 1  0      0 4953840 987812 6483096    0    0     0    84 2971 4603  2  1 97  0  0
 0  0      0 4975832 987812 6453036    0    0     0   300  989 1655  1  0 99  0  0
 0  0      0 4945516 987824 6477700    0    0    86   118 6803 5833  8  1 92  0  0
 0  0      0 4993640 987824 6433112    0    0     0    79 2503 2040  1  1 99  0  0
 1  0      0 4980592 987828 6447496    0    0     0    38 2165 2467  1  1 98  0  0
 0  0      0 4950184 987864 6478664    0    0     0   158 2132 3242  2  1 98  0  0
 0  0      0 5013224 987864 6433504    0    0    22    30 2494 2811  1  1 98  0  0
 0  0      0 4986612 987864 6462956    0    0     0    22 2616 3050  1  1 98  0  0
 0  0      0 4945868 987880 6486308    0    0     4   276 2250 3094  2  1 98  0  0
 1  0      0 4956220 987884 6463848    0    0     0    23 3230 4708  2  1 97  0  0
 2  0      0 4023260 988020 6679552    0    0  2045  1972 15345 32854 21  5 74  0  0
 0  0      0 3978036 988556 6718188    0    0  4913  2222 6602 17512  5  2 92  1  0
 0  0      0 3997700 988636 6696448    0    0    23   102  482 1137  1  0 99  0  0
 6  0      0 4257204 988956 6705768    0    0    80   354 3355 4845  4  1 95  0  0
 2  0      0 4031676 989216 6762140    0    0  1543   758 14930 27677 19  4 76  0  0
 0  0      0 3930156 989256 6849088    0    0  2414   581 5455 10708  9  2 89  0  0
 1  0      0 4119188 989272 6797776    0    0     0  1407 4583 5451  4  1 94  0  0
 1  0      0 4152288 989376 6753748    0    0    35  8695 10203 20457 11  2 86  0  0
 1  0      0 4216316 989408 6734816    0    0     0  3730 4521 7572  4  1 95  0  0
 0  0      0 4224980 989420 6728416    0    0     0    75  971 2247  2  1 97  0  0
 0  0      0 4244532 989428 6706468    0    0     0  9338 2948 4441  3  1 96  0  0
 0  0      0 4236628 989432 6716300    0    0     0   675 2000 2550  1  1 98  0  0
 0  0      0 4243244 989436 6715856    0    0     0   144 1943 2681  2  1 98  0  0
 0  0      0 4345780 989704 6703580    0    0     0  1715 3660 5559  3  1 95  0  0
 0  0      0 4336996 989712 6726712    0    0     1   478 3216 4623  3  1 96  0  0
 1  0      0 4337836 989732 6731380    0    0     0   362 2556 4379  3  3 94  0  0
 0  0      0 4361200 989732 6727764    0    0     0   302 2049 2802  2  1 97  0  0
 0  0      0 4348164 989752 6733908    0    0     0   202 2117 3823  3  3 94  0  0
 1  0      0 4348368 989752 6730552    0    0     0   173 2409 4055  3  3 94  0  0
 0  0      0 4366548 989764 6719992    0    0     0  1173 2728 4436  3  3 93  0  0
 1  0      0 4367248 989776 6726596    0    0     0    54 2280 4121  3  3 94  0  0
 0  0      0 4371360 989780 6722700    0    0     0   341 2677 3444  2  1 97  0  0
 0  0      0 4308680 989784 6797700    0    0     0    22 2944 3309  2  1 98  0  0
 0  0      0 4308800 989784 6783096    0    0     0   454 3307 5894  3  1 96  0  0
 0  0      0 4474148 989792 6729928    0    0     0   570 2578 6544  4  2 94  0  0
 0  0      0 4566716 990048 6689496    0    0     0   983 3149 6031  4  1 95  0  0
 1  0      0 4356880 990080 6821952    0    0    22   605 2344 6660  4  1 95  0  0
 0  0      0 4420848 990088 6794748    0    0     0   152  897 3154  2  1 98  0  0
 0  0      0 4434496 990104 6784908    0    0     0   190  796 2920  1  1 98  0  0
 3  0      0 4169960 990432 6921308    0    0    60   621 4433 13569  6  2 91  0  0
 1  0      0 4215876 990476 6871544    0    0     0  1634 3840 6187  3  1 95  0  0
 1  0      0 4158796 990560 6880980    0    0     2   318 6437 10423  6  2 92  0  0
 3  0      0 4188116 990568 6869108    0    0     0  2538 3805 5825  3  1 96  0  0
 1  0      0 4214708 990572 6849740    0    0     0   634 3311 4116  2  1 97  0  0
 0  0      0 4257080 990576 6840888    0    0     0    28 3645 4608  2  1 97  0  0
 0  0      0 4343612 990584 6783748    0    0     0   127 3566 3008  2  1 98  0  0
 0  0      0 4344968 990592 6783944    0    0     0    25 2551 1922  1  0 99  0  0
 0  0      0 4342480 990804 6784728    0    0     0   982 3082 2785  1  1 98  0  0
 1  0      0 4315132 990812 6817832    0    0     4    65 4105 6152  3  1 96  0  0
 0  0      0 4296120 990820 6832220    0    0     0   405 3755 4833  2  1 97  0  0
 0  0      0 4312596 990820 6812320    0    0     0   114 1098 2417  1  0 98  0  0
 1  0      0 4074844 990896 6904480    0    0     0   378 4548 8216  9  2 89  0  0
 1  0      0 4033084 990896 6939900    0    0     0  2475 4914 9451  7  2 91  0  0
 1  0      0 4068224 990920 6920236    0    0     0  4826 3012 4675  4  1 95  0  0
 0  0      0 4093464 990920 6902024    0    0     0    14 3628 5973  4  1 95  0  0
 0  0      0 4090644 990928 6882704    0    0     0    21 3905 5128  3  1 96  0  0
 0  0      0 4075392 990928 6894280    0    0     0     6 2654 4524  3  1 96  0  0
 0  0      0 4058288 990928 6929232    0    0     0   980 2870 3888  2  1 97  0  0
 0  0      0 4113716 990944 6899380    0    0     0    28 3876 6149  3  1 95  0  0
 0  0      0 4133716 991252 6867744    0    0     0   876 4075 6268  4  1 95  0  0
 0  0      0 4090436 991252 6909564    0    0     0     6 3117 3976  2  1 97  0  0
 0  0      0 4076784 991256 6900084    0    0     0   327 3260 5641  3  1 95  0  0
 0  0      0 4099832 991260 6880412    0    0     0    85 3100 6026  4  1 94  0  0
 0  0      0 4126928 991264 6865124    0    0     0   163 3516 4905  4  1 95  0  0
 0  0      0 4089788 991288 6895720    0    0     0   326 2261 5409  4  1 95  0  0
 0  0      0 4131736 991288 6858152    0    0     1   162  900 2128  2  0 98  0  0
 0  0      0 4099844 991288 6895700    0    0     0  1419 1796 3228  3  1 96  0  0
 0  0      0 4078008 991296 6900892    0    0     1  4269 3793 6546  5  1 94  0  0
 2  0      0 4063344 991300 6916008    0    0     0    56 3018 5402  4  1 95  0  0
 0  0      0 4081804 991304 6899864    0    0     0    15 4575 8135  5  2 93  0  0
 0  0      0 4108624 991308 6892188    0    0     0    16 3831 5586  4  1 95  0  0
 3  0      0 4048348 991636 6912004    0    0     0  1020 2980 6884  4  1 94  0  0
 0  0      0 4089564 991640 6870692    0    0     1   836 1000 2457  2  1 97  0  0
 0  0      0 4118432 991652 6865264    0    0     0    79  347  788  0  0 99  0  0
 0  0      0 4121712 991656 6865264    0    0     0    18  207  490  0  0 100  0  0
 0  0      0 4108736 991660 6876748    0    0     0   155 2071 2763  1  1 98  0  0
 0  0      0 4055844 991668 6918500    0    0     4   154 3101 4426  3  1 96  0  0
 3  0      0 4087812 991680 6896900    0    0     0   161 3938 5255  3  1 96  0  0
 0  0      0 4088884 991684 6904972    0    0     1    97 2657 3816  2  1 97  0  0
 0  0      0 4113552 991692 6887488    0    0     0   145 2615 3227  2  1 97  0  0
 0  0      0 4126340 991692 6874608    0    0     0    48 1857 2776  3  0 97  0  0
 0  0      0 4136956 991696 6870832    0    0     0    40 2323 2195  1  0 98  0  0
 0  0      0 4139652 991696 6864816    0    0     0    16 3443 3693  2  1 97  0  0
 0  0      0 4090668 991860 6872820    0    0     0   949 4593 7087  4  1 94  0  0
 0  0      0 4096872 991864 6872960    0    0     0    24 3944 4975  3  1 96  0  0
 0  0      0 4082236 991868 6883772    0    0     1   220 2868 4233  3  1 96  0  0
 1  0      0 4093920 991868 6873424    0    0     0   114 3337 3364  2  1 98  0  0
 0  0      0 4109156 991872 6872372    0    0     0   122 2393 2743  2  1 98  0  0
 0  0      0 4059628 991876 6902548    0    0     2    66 2754 3781  3  1 96  0  0
 0  0      0 4137548 991896 6872888    0    0     0    98 4349 5644  4  1 95  0  0
 1  0      0 4095292 991900 6891664    0    0     0   122 3351 5115  3  1 96  0  0
 0  0      0 4078208 991920 6935072    0    0     0   208 2429 4030  2  1 97  0  0
 0  0      0 4088092 991920 6913740    0    0     0    79 3070 3851  2  1 97  0  0
 0  0      0 4125852 991928 6879364    0    0     0    60 4180 5926  4  1 95  0  0
 0  0      0 4109752 991936 6889220    0    0     0    42 3478 4941  3  1 96  0  0
 1  0      0 4115208 992248 6878792    0    0     0   977 3860 5533  2  1 96  0  0
 0  0      0 4113068 992256 6872952    0    0     0    10 1875 2208  1  0 98  0  0
 0  0      0 4098524 992284 6872424    0    0     0   344 3205 4730  3  1 96  0  0
 1  0      0 4061284 992288 6901580    0    0     0    72 2740 3331  2  1 97  0  0
 0  0      0 4098672 992296 6876380    0    0     0    84 3815 4860  3  1 96  0  0
 0  0      0 4058280 992296 6900408    0    0     0    90 3904 5715  4  1 95  0  0
 2  0      0 4084240 992316 6886036    0    0     0   129 4442 6039  3  1 95  0  0
 0  0      0 4076624 992316 6885972    0    0     0    62 4145 6581  4  1 95  0  0
 0  0      0 4085984 992320 6899888    0    0     0   152 3479 5118  3  1 96  0  0
 0  0      0 4097232 992324 6895216    0    0     0    78 2498 2593  1  1 98  0  0
 0  0      0 4131568 992328 6866816    0    0     0    16 3457 4310  2  1 97  0  0
 0  0      0 4149880 992332 6857176    0    0     0    39 2990 2482  1  0 99  0  0
 0  0      0 4116052 992452 6863380    0    0     0   906 2833 4029  2  1 97  0  0
 0  0      0 4123680 992452 6863268    0    0     0    13 2464 1845  1  0 99  0  0
 0  0      0 4122052 992456 6860780    0    0     0   170 3257 2542  1  1 98  0  0
 0  0      0 4119784 992456 6862168    0    0     0    52 1009 1382  1  0 99  0  0
 0  0      0 4113008 992460 6858896    0    0     0    58 3146 2209  1  0 99  0  0
 1  2      0 4069756 992468 6893392    0    0     0    98 3398 3743  2  1 97  0  0
 0  0      0 4095816 992476 6884076    0    0     0   108 2648 4301  3  1 96  0  0
 0  0      0 4095656 992480 6890188    0    0     0   119  897 2669  2  0 97  0  0
 0  0      0 4082508 992488 6892248    0    0     0   256 3426 6045  4  1 94  0  0
 1  0      0 4095480 992492 6881276    0    0     0   198 2864 7402  6  2 93  0  0
 0  0      0 4073980 992504 6893104    0    0     1   268 2172 5557  4  1 95  0  0
 1  0      0 4076580 992504 6895616    0    0     0   154 1236 2304  1  0 98  0  0
 3  0      0 4092284 992676 6894608    0    0     0   981 2753 4316  2  1 96  0  0
 0  0      0 4105716 992688 6872192    0    0     0   107 3027 3585  2  1 97  0  0
 1  0      0 4087752 992696 6882464    0    0     0   200 2721 5367  4  1 95  0  0
 0  0      0 4089488 992700 6879100    0    0   109   121 1281 3005  2  1 97  0  0
 0  0      0 4116560 992708 6861236    0    0     0   161 2540 2323  1  1 98  0  0
 0  0      0 4052968 992724 6903812    0    0     0   216 2360 5357  4  1 95  0  0
 0  0      0 4078264 992736 6879396    0    0     1   794 3481 5887  4  1 95  0  0
 0  0      0 4122860 992736 6855512    0    0     0    18 3630 4401  2  1 97  0  0
 0  0      0 4121652 992752 6856244    0    0     0    35 4461 6481  4  1 95  0  0
 0  0      0 4120308 992764 6848036    0    0     0   191 1720 2640  2  1 98  0  0
 1  0      0 4096296 992772 6862640    0    0     0    38 3060 3879  2  1 97  0  0
 1  0      0 4057000 992776 6925644    0    0     0   144 3639 5980  4  1 95  0  0
 0  0      0 3976516 993096 6930904    0    0     8  1084 4337 11942  6  2 91  1  0
 0  0      0 3974004 993112 6909660    0    0     0   727 5333 10727  9  2 89  0  0
 0  0      0 3997644 993152 6861792    0    0     0   294 4159 9679  8  2 91  0  0
 3  0      0 3891780 993212 6886576    0    0    14   381 5214 12173  7  2 91  0  0
 0  0      0 3892400 993224 6885876    0    0     0  1079 5122 8897  5  2 93  0  0
 0  0      0 3938980 993244 6842308    0    0     0   252 3658 4101  2  1 97  0  0
11  0      0 3986108 993244 6821756    0    0     0    47 3713 3081  2  1 98  0  0
 1  0      0 3977608 993244 6838072    0    0     0    87 3872 4020  2  1 97  0  0
 1  0      0 3972420 993248 6849948    0    0     0    49 3518 4183  2  1 97  0  0
 0  0      0 4009012 993248 6834272    0    0     0   283 3514 2334  1  1 98  0  0
 0  0      0 3955960 993272 6877460    0    0     6   125 3859 7974  4  2 94  0  0
 0  0      0 3977044 993300 6846148    0    0     0  2070 2981 1878  0  0 99  0  0
 0  0      0 3939240 993568 6853716    0    0     0   941 2464 3440  1  1 97  0  0
 0  0      0 3910564 993568 6866428    0    0     0    24 2604 3975  3  1 96  0  0
 3  0      0 3889428 993568 6887368    0    0     0   108 2269 4526  4  1 95  0  0
 1  0      0 3866836 993584 6885996    0    0     0  1298 2379 6007  5  1 93  0  0
 0  0      0 3914024 993600 6859328    0    0     0   153 3468 7111  5  2 93  0  0
 1  0      0 3936016 993604 6838668    0    0     1    80  848 2575  2  1 98  0  0
 0  0      0 3989964 993612 6825708    0    0     0   858  931 2117  1  0 98  0  0
 0  0      0 3981480 993616 6825644    0    0     0    17  867 1898  1  1 98  0  0
 0  0      0 3999900 993620 6821300    0    0     0    14 3325 4047  2  1 97  0  0
 0  0      0 3925648 993624 6859260    0    0     0   276 3560 7276  5  1 94  0  0
 0  0      0 3931772 993648 6850248    0    0     1   782 1989 5233  4  1 95  0  0
 0  0      0 3989648 993652 6825380    0    0     0    24 1320 3349  3  1 96  0  0
 0  0      0 3995044 993960 6810196    0    0     0   955  605 2045  1  0 98  1  0
 0  0      0 3995804 993968 6810196    0    0     0    23  210  512  0  0 100  0  0
 1  0      0 3931248 993976 6858528    0    0     0   401  753 2095  1  0 98  0  0
 0  0      0 3967536 993976 6836904    0    0     0    33 1146 2975  2  1 97  0  0
 0  0      0 3983288 993980 6827828    0    0     0   268 1094 2468  1  1 98  0  0
 0  0      0 3971168 993984 6837620    0    0     0   165 2395 3867  3  1 96  0  0
 0  0      0 4046444 994016 6822320    0    0     0   312 3439 5717  4  1 95  0  0
 0  0      0 4026804 994024 6839048    0    0     0    66 4071 7176  5  1 93  0  0
 0  0      0 4048508 994036 6817948    0    0     0   118 3890 6080  4  1 95  0  0
 1  0      0 4064816 994036 6804688    0    0     0    42 2469 4033  2  1 97  0  0
